Date,Dollar,VIX,regime
1996-12-31,88.18000030517578,20.920000076293945,1
1997-01-01,88.18000030517578,,1
1997-01-02,88.36000061035156,21.139999389648438,1
1997-01-03,89.30000305175781,19.1299991607666,0
1997-01-06,89.11000061035156,19.889999389648438,0
1997-01-07,89.0199966430664,19.350000381469727,0
1997-01-08,89.45999908447266,20.239999771118164,0
1997-01-09,89.5,20.90999984741211,0
1997-01-10,89.77999877929688,19.6299991607666,1
1997-01-13,89.94999694824219,19.84000015258789,1
1997-01-14,90.31999969482422,19.270000457763672,1
1997-01-15,89.91000366210938,19.399999618530273,0
1997-01-16,90.0999984741211,19.610000610351562,0
1997-01-17,90.86000061035156,18.6299991607666,0
1997-01-20,91.55000305175781,18.600000381469727,1
1997-01-21,91.62000274658203,17.809999465942383,1
1997-01-22,92.47000122070312,17.09000015258789,1
1997-01-23,92.55999755859375,18.469999313354492,0
1997-01-24,92.12000274658203,19.329999923706055,0
1997-01-27,92.7699966430664,20.15999984741211,0
1997-01-28,93.16000366210938,20.739999771118164,0
1997-01-29,93.0199966430664,20.229999542236328,1
1997-01-30,92.83000183105469,19.469999313354492,1
1997-01-31,93.04000091552734,19.469999313354492,0
1997-02-03,93.08999633789062,19.579999923706055,0
1997-02-04,93.23999786376953,19.43000030517578,-1
1997-02-05,93.31999969482422,21.059999465942383,-1
1997-02-06,93.47000122070312,20.15999984741211,0
1997-02-07,93.68000030517578,18.899999618530273,0
1997-02-10,93.5199966430664,20.649999618530273,-1
1997-02-11,94.25,19.969999313354492,-1
1997-02-12,94.70999908447266,19.479999542236328,-1
1997-02-13,94.80000305175781,19.229999542236328,-1
1997-02-14,94.91000366210938,19.18000030517578,-1
1997-02-17,95.23999786376953,,-1
1997-02-18,95.08999633789062,19.700000762939453,-1
1997-02-19,95.52999877929688,20.610000610351562,-1
1997-02-20,94.91000366210938,21.40999984741211,-1
1997-02-21,95.04000091552734,20.549999237060547,-1
1997-02-24,94.29000091552734,19.84000015258789,-1
1997-02-25,94.26000213623047,19.979999542236328,0
1997-02-26,94.94000244140625,20.739999771118164,-1
1997-02-27,94.87000274658203,21.079999923706055,-1
1997-02-28,94.88999938964844,21.100000381469727,0
1997-03-03,95.38999938964844,20.889999389648438,0
1997-03-04,96.08000183105469,20.6200008392334,0
1997-03-05,95.91999816894531,19.489999771118164,1
1997-03-06,95.9000015258789,20.479999542236328,0
1997-03-07,96.12000274658203,19.31999969482422,0
1997-03-10,95.58000183105469,19.0,1
1997-03-11,95.66999816894531,19.25,1
1997-03-12,95.41999816894531,19.610000610351562,0
1997-03-13,96.0199966430664,19.790000915527344,-1
1997-03-14,95.58000183105469,19.809999465942383,-1
1997-03-17,95.68000030517578,20.950000762939453,-1
1997-03-18,94.9800033569336,21.260000228881836,0
1997-03-19,95.19999694824219,21.739999771118164,0
1997-03-20,95.69999694824219,21.219999313354492,-1
1997-03-21,95.27999877929688,19.690000534057617,0
1997-03-24,95.25,20.059999465942383,-1
1997-03-25,95.4800033569336,19.260000228881836,0
1997-03-26,95.33000183105469,18.31999969482422,0
1997-03-27,94.69000244140625,20.5,1
1997-03-28,94.69000244140625,,1
1997-03-31,94.72000122070312,22.139999389648438,0
1997-04-01,94.08999633789062,20.84000015258789,0
1997-04-02,94.75,21.299999237060547,0
1997-04-03,94.30000305175781,21.190000534057617,0
1997-04-04,95.12000274658203,19.229999542236328,0
1997-04-07,96.1500015258789,18.510000228881836,0
1997-04-08,96.3499984741211,18.440000534057617,0
1997-04-09,96.91999816894531,18.559999465942383,0
1997-04-10,96.54000091552734,19.010000228881836,0
1997-04-11,96.56999969482422,19.760000228881836,-1
1997-04-14,96.94000244140625,19.09000015258789,0
1997-04-15,96.72000122070312,18.25,0
1997-04-16,96.8499984741211,17.639999389648438,0
1997-04-17,96.69999694824219,18.709999084472656,0
1997-04-18,96.29000091552734,18.75,0
1997-04-21,95.80000305175781,20.100000381469727,-1
1997-04-22,96.5199966430664,19.520000457763672,-1
1997-04-23,96.44000244140625,20.479999542236328,-1
1997-04-24,96.5,20.829999923706055,0
1997-04-25,97.04000091552734,21.149999618530273,0
1997-04-28,97.30999755859375,21.34000015258789,0
1997-04-29,96.91000366210938,19.809999465942383,0
1997-04-30,97.18000030517578,20.059999465942383,0
1997-05-01,96.80999755859375,19.8700008392334,0
1997-05-02,97.04000091552734,17.510000228881836,0
1997-05-05,97.16000366210938,20.1299991607666,-1
1997-05-06,96.51000213623047,20.850000381469727,-1
1997-05-07,96.51000213623047,21.34000015258789,0
1997-05-08,95.94000244140625,21.260000228881836,0
1997-05-09,94.9000015258789,20.110000610351562,0
1997-05-12,95.45999908447266,20.25,0
1997-05-13,94.87999725341797,20.809999465942383,0
1997-05-14,94.5,21.09000015258789,0
1997-05-15,94.37999725341797,19.90999984741211,0
1997-05-16,94.26000213623047,21.56999969482422,0
1997-05-19,94.68000030517578,21.479999542236328,0
1997-05-20,93.26000213623047,19.260000228881836,0
1997-05-21,94.01000213623047,19.280000686645508,1
1997-05-22,94.36000061035156,18.770000457763672,1
1997-05-23,94.23999786376953,18.079999923706055,1
1997-05-26,94.23999786376953,,1
1997-05-27,94.97000122070312,19.360000610351562,1
1997-05-28,94.55999755859375,19.280000686645508,1
1997-05-29,94.6500015258789,19.020000457763672,1
1997-05-30,94.8499984741211,19.190000534057617,0
1997-06-02,95.7300033569336,20.850000381469727,0
1997-06-03,95.5199966430664,20.010000228881836,1
1997-06-04,95.7300033569336,20.100000381469727,1
1997-06-05,95.58000183105469,20.360000610351562,1
1997-06-06,95.5199966430664,18.940000534057617,0
1997-06-09,94.69999694824219,19.459999084472656,1
1997-06-10,94.9800033569336,19.040000915527344,0
1997-06-11,94.69999694824219,18.850000381469727,0
1997-06-12,95.4800033569336,18.510000228881836,0
1997-06-13,95.79000091552734,19.270000457763672,0
1997-06-16,95.43000030517578,19.770000457763672,0
1997-06-17,95.41000366210938,20.170000076293945,-1
1997-06-18,95.51000213623047,20.450000762939453,-1
1997-06-19,95.06999969482422,20.100000381469727,-1
1997-06-20,95.30000305175781,20.200000762939453,-1
1997-06-23,94.88999938964844,21.190000534057617,-1
1997-06-24,95.18000030517578,20.739999771118164,-1
1997-06-25,95.0199966430664,21.5,-1
1997-06-26,94.94000244140625,21.81999969482422,-1
1997-06-27,95.55000305175781,21.219999313354492,-1
1997-06-30,95.66999816894531,21.530000686645508,0
1997-07-01,95.8499984741211,21.0,-1
1997-07-02,95.86000061035156,19.700000762939453,0
1997-07-03,95.56999969482422,17.81999969482422,0
1997-07-04,95.73999786376953,,0
1997-07-07,95.48999786376953,19.1299991607666,0
1997-07-08,95.83999633789062,18.760000228881836,0
1997-07-09,95.8499984741211,20.399999618530273,-1
1997-07-10,95.58000183105469,19.920000076293945,-1
1997-07-11,96.31999969482422,19.059999465942383,-1
1997-07-14,97.1500015258789,19.579999923706055,-1
1997-07-15,97.26000213623047,19.0,0
1997-07-16,97.2300033569336,19.360000610351562,0
1997-07-17,97.47000122070312,20.540000915527344,-1
1997-07-18,97.3499984741211,22.280000686645508,-1
1997-07-21,97.44999694824219,23.510000228881836,-1
1997-07-22,98.19000244140625,21.770000457763672,-1
1997-07-23,98.4000015258789,21.299999237060547,-1
1997-07-24,98.87000274658203,20.959999084472656,0
1997-07-25,99.12999725341797,20.81999969482422,-1
1997-07-28,99.66000366210938,21.84000015258789,-1
1997-07-29,99.62000274658203,22.020000457763672,-1
1997-07-30,99.55999755859375,21.389999389648438,-1
1997-07-31,99.63999938964844,21.479999542236328,-1
1997-08-01,100.41999816894531,22.290000915527344,-1
1997-08-04,100.61000061035156,21.940000534057617,-1
1997-08-05,101.16999816894531,20.639999389648438,-1
1997-08-06,101.38999938964844,20.049999237060547,0
1997-08-07,101.02999877929688,19.770000457763672,-1
1997-08-08,99.80000305175781,22.459999084472656,0
1997-08-11,100.41000366210938,22.770000457763672,0
1997-08-12,100.76000213623047,23.75,-1
1997-08-13,99.66999816894531,24.520000457763672,-1
1997-08-14,100.05000305175781,23.110000610351562,-1
1997-08-15,99.33999633789062,24.450000762939453,-1
1997-08-18,99.38999938964844,24.3700008392334,-1
1997-08-19,99.88999938964844,22.639999389648438,-1
1997-08-20,100.47000122070312,21.09000015258789,-1
1997-08-21,99.81999969482422,23.829999923706055,-1
1997-08-22,99.05999755859375,24.739999771118164,0
1997-08-25,99.26000213623047,24.100000381469727,0
1997-08-26,98.36000061035156,24.729999542236328,0
1997-08-27,98.5999984741211,24.260000228881836,0
1997-08-28,98.36000061035156,24.510000228881836,0
1997-08-29,99.0,24.760000228881836,0
1997-09-01,99.0,,0
1997-09-02,100.06999969482422,24.530000686645508,0
1997-09-03,99.5999984741211,24.950000762939453,0
1997-09-04,99.47000122070312,25.270000457763672,0
1997-09-05,98.77999877929688,24.309999465942383,-1
1997-09-08,99.06999969482422,24.399999618530273,-1
1997-09-09,99.05000305175781,23.889999389648438,-1
1997-09-10,98.70999908447266,24.639999389648438,0
1997-09-11,97.98999786376953,25.989999771118164,0
1997-09-12,97.7300033569336,25.170000076293945,1
1997-09-15,97.27999877929688,25.739999771118164,0
1997-09-16,97.68000030517578,23.770000457763672,-1
1997-09-17,97.69999694824219,24.100000381469727,-1
1997-09-18,97.98999786376953,23.479999542236328,1
1997-09-19,97.87000274658203,22.739999771118164,1
1997-09-22,98.43000030517578,22.079999923706055,1
1997-09-23,98.38999938964844,22.0,0
1997-09-24,97.48999786376953,22.639999389648438,1
1997-09-25,97.04000091552734,22.959999084472656,1
1997-09-26,97.25,22.260000228881836,1
1997-09-29,97.26000213623047,22.229999542236328,1
1997-09-30,97.11000061035156,22.90999984741211,1
1997-10-01,97.5999984741211,22.31999969482422,1
1997-10-02,97.63999938964844,22.270000457763672,1
1997-10-03,97.1500015258789,21.540000915527344,1
1997-10-06,97.12000274658203,21.610000610351562,1
1997-10-07,97.12999725341797,20.290000915527344,1
1997-10-08,96.69000244140625,20.770000457763672,1
1997-10-09,96.61000061035156,22.309999465942383,1
1997-10-10,96.66000366210938,19.75,1
1997-10-13,96.7699966430664,20.260000228881836,1
1997-10-14,96.94999694824219,19.989999771118164,1
1997-10-15,96.83000183105469,20.049999237060547,1
1997-10-16,96.48999786376953,20.530000686645508,1
1997-10-17,97.5199966430664,21.690000534057617,1
1997-10-20,97.48999786376953,20.719999313354492,1
1997-10-21,98.0999984741211,19.530000686645508,1
1997-10-22,97.9800033569336,19.860000610351562,1
1997-10-23,97.44000244140625,22.989999771118164,-1
1997-10-24,97.7300033569336,23.170000076293945,-1
1997-10-27,97.01000213623047,31.1200008392334,-1
1997-10-28,96.05000305175781,31.219999313354492,-1
1997-10-29,95.7699966430664,33.75,-1
1997-10-30,95.45999908447266,38.20000076293945,-1
1997-10-31,95.63999938964844,35.09000015258789,-1
1997-11-03,96.06999969482422,32.09000015258789,-1
1997-11-04,95.54000091552734,32.2400016784668,0
1997-11-05,95.51000213623047,32.18000030517578,-1
1997-11-06,95.66999816894531,32.56999969482422,-1
1997-11-07,95.16999816894531,36.27000045776367,-1
1997-11-10,95.19999694824219,36.630001068115234,-1
1997-11-11,95.29000091552734,36.380001068115234,-1
1997-11-12,95.76000213623047,37.84000015258789,-1
1997-11-13,96.0,36.63999938964844,-1
1997-11-14,96.0999984741211,33.65999984741211,-1
1997-11-17,96.19000244140625,31.579999923706055,-1
1997-11-18,96.19000244140625,31.549999237060547,-1
1997-11-19,96.38999938964844,29.93000030517578,-1
1997-11-20,96.72000122070312,27.31999969482422,0
1997-11-21,96.56999969482422,26.649999618530273,0
1997-11-24,96.68000030517578,29.799999237060547,0
1997-11-25,97.2300033569336,28.950000762939453,0
1997-11-26,97.63999938964844,28.950000762939453,0
1997-11-27,97.80999755859375,,1
1997-11-28,97.79000091552734,27.43000030517578,1
1997-12-01,98.4000015258789,26.010000228881836,0
1997-12-02,98.31999969482422,25.65999984741211,0
1997-12-03,98.0999984741211,23.920000076293945,0
1997-12-04,98.3499984741211,23.84000015258789,0
1997-12-05,98.87999725341797,22.649999618530273,1
1997-12-08,99.23999786376953,23.219999313354492,1
1997-12-09,99.16000366210938,23.360000610351562,1
1997-12-10,98.9800033569336,24.549999237060547,1
1997-12-11,98.18000030517578,27.6299991607666,0
1997-12-12,98.7300033569336,27.920000076293945,0
1997-12-15,98.76000213623047,27.3700008392334,0
1997-12-16,99.05999755859375,26.110000610351562,0
1997-12-17,98.27999877929688,26.329999923706055,0
1997-12-18,98.47000122070312,27.190000534057617,-1
1997-12-19,98.44000244140625,29.18000030517578,-1
1997-12-22,98.83000183105469,28.559999465942383,0
1997-12-23,98.56999969482422,29.860000610351562,-1
1997-12-24,98.51000213623047,30.270000457763672,-1
1997-12-25,98.51000213623047,,-1
1997-12-26,98.54000091552734,29.270000457763672,-1
1997-12-29,99.0999984741211,26.790000915527344,-1
1997-12-30,99.27999877929688,24.3799991607666,-1
1997-12-31,99.6500015258789,24.010000228881836,-1
1998-01-01,99.6500015258789,,-1
1998-01-02,100.0999984741211,23.420000076293945,-1
1998-01-05,101.05999755859375,24.360000610351562,-1
1998-01-06,101.4000015258789,25.65999984741211,-1
1998-01-07,100.63999938964844,25.06999969482422,-1
1998-01-08,101.0199966430664,26.010000228881836,-1
1998-01-09,100.93000030517578,28.690000534057617,-1
1998-01-12,100.93000030517578,28.020000457763672,-1
1998-01-13,100.70999908447266,25.170000076293945,-1
1998-01-14,100.73999786376953,23.75,-1
1998-01-15,100.9800033569336,23.450000762939453,-1
1998-01-16,100.91999816894531,21.649999618530273,0
1998-01-19,100.91999816894531,,-1
1998-01-20,101.19999694824219,21.649999618530273,0
1998-01-21,100.23999786376953,22.530000686645508,0
1998-01-22,99.76000213623047,23.15999984741211,0
1998-01-23,98.44000244140625,23.31999969482422,1
1998-01-26,99.16000366210938,23.969999313354492,-1
1998-01-27,99.06999969482422,22.270000457763672,0
1998-01-28,99.81999969482422,22.059999465942383,0
1998-01-29,100.58000183105469,21.649999618530273,0
1998-01-30,100.79000091552734,21.469999313354492,-1
1998-02-02,100.2699966430664,21.360000610351562,1
1998-02-03,99.86000061035156,20.670000076293945,1
1998-02-04,99.13999938964844,20.549999237060547,1
1998-02-05,98.55000305175781,21.290000915527344,1
1998-02-06,99.51000213623047,20.510000228881836,1
1998-02-09,99.93000030517578,21.549999237060547,1
1998-02-10,99.56999969482422,20.65999984741211,1
1998-02-11,99.83999633789062,20.3799991607666,1
1998-02-12,99.62000274658203,19.729999542236328,1
1998-02-13,100.12000274658203,19.84000015258789,1
1998-02-16,100.16000366210938,,1
1998-02-17,100.51000213623047,20.760000228881836,1
1998-02-18,100.16999816894531,19.65999984741211,1
1998-02-19,100.0,19.8799991607666,0
1998-02-20,100.31999969482422,19.0,0
1998-02-23,99.31999969482422,18.989999771118164,0
1998-02-24,99.3499984741211,19.350000381469727,0
1998-02-25,100.30999755859375,18.6200008392334,0
1998-02-26,99.94000244140625,18.6299991607666,1
1998-02-27,99.81999969482422,18.549999237060547,1
1998-03-02,99.58000183105469,19.190000534057617,1
1998-03-03,99.55000305175781,19.040000915527344,1
1998-03-04,99.97000122070312,19.579999923706055,1
1998-03-05,100.83000183105469,20.93000030517578,1
1998-03-06,100.72000122070312,19.139999389648438,1
1998-03-09,100.43000030517578,20.229999542236328,1
1998-03-10,100.4000015258789,19.43000030517578,1
1998-03-11,100.58000183105469,18.889999389648438,1
1998-03-12,100.38999938964844,18.25,1
1998-03-13,99.87000274658203,18.709999084472656,1
1998-03-16,100.04000091552734,18.510000228881836,1
1998-03-17,100.05000305175781,18.65999984741211,1
1998-03-18,100.37999725341797,18.290000915527344,1
1998-03-19,100.7699966430664,17.760000228881836,1
1998-03-20,100.56999969482422,18.690000534057617,1
1998-03-23,100.3499984741211,19.979999542236328,-1
1998-03-24,100.4000015258789,20.510000228881836,-1
1998-03-25,100.19999694824219,22.540000915527344,1
1998-03-26,99.7699966430664,22.809999465942383,1
1998-03-27,100.30999755859375,23.469999313354492,0
1998-03-30,101.33999633789062,24.65999984741211,0
1998-03-31,101.5,24.219999313354492,-1
1998-04-01,101.70999908447266,23.3700008392334,-1
1998-04-02,101.83999633789062,21.979999542236328,-1
1998-04-03,101.80000305175781,21.81999969482422,-1
1998-04-06,101.5,22.469999313354492,-1
1998-04-07,101.22000122070312,23.65999984741211,-1
1998-04-08,100.0999984741211,23.170000076293945,0
1998-04-09,100.3499984741211,21.510000228881836,1
1998-04-10,100.3499984741211,,0
1998-04-13,100.44000244140625,22.770000457763672,0
1998-04-14,99.51000213623047,21.610000610351562,1
1998-04-15,99.58999633789062,20.889999389648438,1
1998-04-16,99.80999755859375,22.059999465942383,1
1998-04-17,99.91999816894531,20.760000228881836,1
1998-04-20,99.73999786376953,20.389999389648438,1
1998-04-21,99.22000122070312,19.90999984741211,1
1998-04-22,99.27999877929688,19.440000534057617,1
1998-04-23,99.55999755859375,20.600000381469727,1
1998-04-24,99.37999725341797,21.969999313354492,1
1998-04-27,99.33999633789062,26.09000015258789,1
1998-04-28,99.62000274658203,24.170000076293945,1
1998-04-29,99.7300033569336,22.780000686645508,1
1998-04-30,99.70999908447266,21.18000030517578,1
1998-05-01,99.22000122070312,19.34000015258789,1
1998-05-04,99.23999786376953,20.31999969482422,1
1998-05-05,98.63999938964844,21.459999084472656,1
1998-05-06,98.80000305175781,22.790000915527344,1
1998-05-07,98.88999938964844,23.389999389648438,0
1998-05-08,99.05000305175781,20.56999969482422,1
1998-05-11,99.30999755859375,21.049999237060547,1
1998-05-12,99.38999938964844,20.979999542236328,1
1998-05-13,99.58999633789062,20.440000534057617,0
1998-05-14,99.5999984741211,19.639999389648438,1
1998-05-15,99.91999816894531,20.440000534057617,-1
1998-05-18,100.16999816894531,21.690000534057617,-1
1998-05-19,100.11000061035156,20.389999389648438,-1
1998-05-20,99.5,19.889999389648438,-1
1998-05-21,98.88999938964844,19.3799991607666,0
1998-05-22,99.08000183105469,18.989999771118164,1
1998-05-25,99.08000183105469,,1
1998-05-26,99.7300033569336,22.06999969482422,0
1998-05-27,100.1500015258789,22.59000015258789,-1
1998-05-28,100.25,20.739999771118164,-1
1998-05-29,100.44999694824219,21.31999969482422,-1
1998-06-01,100.19000244140625,22.829999923706055,-1
1998-06-02,100.13999938964844,22.0,-1
1998-06-03,99.80000305175781,22.850000381469727,-1
1998-06-04,99.55000305175781,21.219999313354492,-1
1998-06-05,100.13999938964844,19.780000686645508,-1
1998-06-08,100.4000015258789,20.579999923706055,-1
1998-06-09,100.38999938964844,20.520000457763672,-1
1998-06-10,101.19999694824219,21.479999542236328,-1
1998-06-11,101.94000244140625,23.56999969482422,-1
1998-06-12,101.88999938964844,22.780000686645508,-1
1998-06-15,102.23999786376953,25.940000534057617,-1
1998-06-16,101.31999969482422,24.799999237060547,-1
1998-06-17,100.04000091552734,22.889999389648438,-1
1998-06-18,100.52999877929688,22.399999618530273,-1
1998-06-19,100.12000274658203,21.920000076293945,-1
1998-06-22,100.51000213623047,21.940000534057617,-1
1998-06-23,100.87000274658203,20.170000076293945,-1
1998-06-24,101.12000274658203,20.020000457763672,-1
1998-06-25,101.12000274658203,20.25,-1
1998-06-26,101.58999633789062,19.360000610351562,0
1998-06-29,101.63999938964844,19.56999969482422,0
1998-06-30,101.16999816894531,19.709999084472656,0
1998-07-01,101.45999908447266,18.0,0
1998-07-02,101.9800033569336,17.670000076293945,0
1998-07-03,101.9800033569336,,-1
1998-07-06,101.75,18.6299991607666,0
1998-07-07,101.66999816894531,18.6200008392334,0
1998-07-08,101.81999969482422,17.81999969482422,0
1998-07-09,102.45999908447266,18.15999984741211,0
1998-07-10,102.08999633789062,17.920000076293945,0
1998-07-13,101.51000213623047,18.260000228881836,1
1998-07-14,101.4800033569336,17.8799991607666,1
1998-07-15,101.37000274658203,17.889999389648438,0
1998-07-16,100.81999969482422,16.969999313354492,0
1998-07-17,100.58000183105469,16.229999542236328,1
1998-07-20,100.47000122070312,17.34000015258789,1
1998-07-21,100.94000244140625,20.100000381469727,-1
1998-07-22,101.0999984741211,20.31999969482422,0
1998-07-23,100.97000122070312,23.010000228881836,0
1998-07-24,100.69999694824219,23.010000228881836,-1
1998-07-27,101.0199966430664,23.1299991607666,0
1998-07-28,100.36000061035156,25.25,0
1998-07-29,100.55999755859375,24.790000915527344,0
1998-07-30,101.11000061035156,22.65999984741211,1
1998-07-31,101.19999694824219,24.799999237060547,0
1998-08-03,101.6500015258789,25.979999542236328,0
1998-08-04,101.12999725341797,31.059999465942383,0
1998-08-05,100.83999633789062,29.829999923706055,0
1998-08-06,101.0999984741211,28.200000762939453,0
1998-08-07,101.48999786376953,27.020000457763672,-1
1998-08-10,101.37999725341797,28.75,-1
1998-08-11,101.68000030517578,31.90999984741211,-1
1998-08-12,101.79000091552734,28.549999237060547,-1
1998-08-13,101.6500015258789,29.920000076293945,-1
1998-08-14,102.43000030517578,34.34000015258789,-1
1998-08-17,102.16999816894531,31.860000610351562,-1
1998-08-18,102.4000015258789,28.399999618530273,-1
1998-08-19,102.12000274658203,28.690000534057617,-1
1998-08-20,102.0,30.0,-1
1998-08-21,102.18000030517578,33.13999938964844,-1
1998-08-24,102.02999877929688,31.799999237060547,-1
1998-08-25,102.2300033569336,30.329999923706055,-1
1998-08-26,102.56999969482422,31.139999389648438,-1
1998-08-27,101.93000030517578,38.54999923706055,-1
1998-08-28,100.12999725341797,39.599998474121094,-1
1998-08-31,100.19999694824219,44.279998779296875,-1
1998-09-01,99.19000244140625,36.47999954223633,-1
1998-09-02,99.4000015258789,36.7599983215332,-1
1998-09-03,98.37999725341797,41.43000030517578,-1
1998-09-04,98.19999694824219,43.310001373291016,-1
1998-09-07,98.19999694824219,,-1
1998-09-08,98.05000305175781,37.900001525878906,-1
1998-09-09,98.23999786376953,39.65999984741211,-1
1998-09-10,96.63999938964844,45.290000915527344,-1
1998-09-11,96.5,43.7400016784668,-1
1998-09-14,96.80000305175781,38.56999969482422,-1
1998-09-15,96.51000213623047,36.58000183105469,-1
1998-09-16,96.76000213623047,35.939998626708984,-1
1998-09-17,96.47000122070312,39.22999954223633,-1
1998-09-18,96.63999938964844,38.630001068115234,-1
1998-09-21,96.7699966430664,38.58000183105469,-1
1998-09-22,96.62999725341797,36.619998931884766,-1
1998-09-23,96.44000244140625,32.470001220703125,-1
1998-09-24,96.19999694824219,34.65999984741211,0
1998-09-25,96.37999725341797,34.54999923706055,1
1998-09-28,96.12000274658203,34.869998931884766,1
1998-09-29,95.81999969482422,36.08000183105469,0
1998-09-30,96.16999816894531,40.95000076293945,0
1998-10-01,95.36000061035156,43.47999954223633,-1
1998-10-02,95.37000274658203,40.470001220703125,1
1998-10-05,94.9800033569336,42.810001373291016,0
1998-10-06,94.52999877929688,41.20000076293945,-1
1998-10-07,92.37000274658203,43.5099983215332,-1
1998-10-08,93.11000061035156,45.7400016784668,0
1998-10-09,93.0999984741211,42.20000076293945,0
1998-10-12,93.79000091552734,40.06999969482422,0
1998-10-13,93.13999938964844,40.22999954223633,-1
1998-10-14,93.4000015258789,38.959999084472656,-1
1998-10-15,92.98999786376953,33.34000015258789,1
1998-10-16,92.22000122070312,34.81999969482422,1
1998-10-19,92.56999969482422,33.130001068115234,1
1998-10-20,93.0199966430664,33.11000061035156,1
1998-10-21,93.48999786376953,33.209999084472656,0
1998-10-22,93.20999908447266,31.530000686645508,1
1998-10-23,93.16999816894531,32.27000045776367,1
1998-10-26,94.38999938964844,32.380001068115234,1
1998-10-27,93.87999725341797,32.95000076293945,1
1998-10-28,93.91999816894531,32.41999816894531,1
1998-10-29,93.80000305175781,29.5,1
1998-10-30,93.7300033569336,28.049999237060547,1
1998-11-02,93.55999755859375,27.260000228881836,1
1998-11-03,93.91000366210938,27.760000228881836,1
1998-11-04,94.12999725341797,27.3700008392334,1
1998-11-05,94.0199966430664,26.010000228881836,1
1998-11-06,94.81999969482422,25.700000762939453,1
1998-11-09,95.61000061035156,28.09000015258789,1
1998-11-10,95.69999694824219,28.170000076293945,1
1998-11-11,95.3499984741211,28.469999313354492,1
1998-11-12,95.68000030517578,29.280000686645508,1
1998-11-13,95.73999786376953,29.030000686645508,1
1998-11-16,94.80999755859375,28.899999618530273,1
1998-11-17,94.97000122070312,27.950000762939453,1
1998-11-18,95.27999877929688,27.1299991607666,1
1998-11-19,95.54000091552734,25.5,1
1998-11-20,95.80999755859375,22.469999313354492,1
1998-11-23,96.31999969482422,21.84000015258789,1
1998-11-24,96.4000015258789,23.280000686645508,1
1998-11-25,96.36000061035156,22.149999618530273,1
1998-11-26,96.41999816894531,,1
1998-11-27,96.83000183105469,22.09000015258789,1
1998-11-30,96.19999694824219,26.010000228881836,0
1998-12-01,95.58999633789062,24.969999313354492,0
1998-12-02,94.81999969482422,25.43000030517578,0
1998-12-03,94.70999908447266,28.700000762939453,-1
1998-12-04,94.91000366210938,25.309999465942383,-1
1998-12-07,95.23999786376953,24.899999618530273,1
1998-12-08,94.80000305175781,25.579999923706055,1
1998-12-09,94.6500015258789,25.65999984741211,1
1998-12-10,93.9000015258789,26.809999465942383,1
1998-12-11,93.4800033569336,27.719999313354492,-1
1998-12-14,93.38999938964844,31.309999465942383,-1
1998-12-15,93.80999755859375,29.420000076293945,-1
1998-12-16,94.45999908447266,29.959999084472656,-1
1998-12-17,94.30999755859375,27.959999084472656,-1
1998-12-18,94.04000091552734,25.040000915527344,-1
1998-12-21,94.44000244140625,23.860000610351562,-1
1998-12-22,94.5,22.780000686645508,-1
1998-12-23,94.5199966430664,20.209999084472656,0
1998-12-24,94.88999938964844,21.479999542236328,0
1998-12-25,94.88999938964844,,0
1998-12-28,94.66000366210938,23.5,1
1998-12-29,94.4000015258789,22.18000030517578,1
1998-12-30,94.69000244140625,23.34000015258789,1
1998-12-31,94.16999816894531,24.420000076293945,1
1999-01-01,94.16999816894531,,1
1999-01-04,93.44000244140625,26.170000076293945,1
1999-01-05,93.47000122070312,24.459999084472656,1
1999-01-06,94.52999877929688,23.34000015258789,1
1999-01-07,93.72000122070312,24.3700008392334,1
1999-01-08,94.3499984741211,23.280000686645508,1
1999-01-11,94.66000366210938,25.459999084472656,1
1999-01-12,94.79000091552734,28.100000381469727,1
1999-01-13,94.25,30.110000610351562,1
1999-01-14,94.02999877929688,32.97999954223633,1
1999-01-15,94.72000122070312,29.239999771118164,0
1999-01-18,94.72000122070312,,0
1999-01-19,94.5199966430664,29.239999771118164,0
1999-01-20,94.72000122070312,28.600000381469727,-1
1999-01-21,94.5,30.920000076293945,0
1999-01-22,94.66000366210938,31.950000762939453,-1
1999-01-25,94.7300033569336,31.1299991607666,-1
1999-01-26,94.72000122070312,29.229999542236328,-1
1999-01-27,95.68000030517578,29.729999542236328,-1
1999-01-28,95.79000091552734,28.110000610351562,0
1999-01-29,96.08000183105469,26.25,0
1999-02-01,96.2300033569336,27.670000076293945,0
1999-02-02,95.70999908447266,28.15999984741211,-1
1999-02-03,96.02999877929688,27.8799991607666,-1
1999-02-04,95.68000030517578,29.479999542236328,-1
1999-02-05,96.22000122070312,29.670000076293945,-1
1999-02-08,96.01000213623047,30.270000457763672,-1
1999-02-09,96.27999877929688,31.360000610351562,-1
1999-02-10,95.95999908447266,30.450000762939453,-1
1999-02-11,96.68000030517578,27.420000076293945,1
1999-02-12,96.30999755859375,29.760000228881836,-1
1999-02-15,96.69999694824219,,-1
1999-02-16,97.20999908447266,29.649999618530273,-1
1999-02-17,97.05999755859375,30.649999618530273,-1
1999-02-18,97.31999969482422,30.450000762939453,0
1999-02-19,98.2699966430664,29.299999237060547,1
1999-02-22,98.5199966430664,25.8700008392334,1
1999-02-23,98.8499984741211,26.489999771118164,1
1999-02-24,99.11000061035156,27.209999084472656,1
1999-02-25,98.56999969482422,28.010000228881836,0
1999-02-26,98.68000030517578,27.8799991607666,-1
